mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06304149627685547,0.015773403853142368,0.3105515480041504,0.15164019544981505,3,{'n_neighbors': 3},0.61,0.6228571428571429,0.62,0.6,0.61,0.6125714285714285,0.008151624352964076,4
0.039102935791015626,0.010931016980946314,0.2545032501220703,0.08611190725800245,5,{'n_neighbors': 5},0.62,0.6371428571428571,0.6528571428571428,0.6371428571428571,0.6242857142857143,0.6342857142857143,0.01153521670753503,3
0.03782954216003418,0.010747308398632662,0.26832094192504885,0.10531583476504937,7,{'n_neighbors': 7},0.6242857142857143,0.65,0.6685714285714286,0.6357142857142857,0.66,0.6477142857142858,0.016025489899863042,2
0.03403615951538086,0.016419900150828743,0.21279006004333495,0.11432886589947933,9,{'n_neighbors': 9},0.6457142857142857,0.66,0.6828571428571428,0.6414285714285715,0.6571428571428571,0.6574285714285714,0.01446741588705389,1
