mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005458354949951172,0.0002899774140212178,0.06716957092285156,0.01235389606643827,3,{'n_neighbors': 3},0.7197080291970803,0.6744525547445256,0.710948905109489,0.6715328467153284,0.6992700729927007,0.6951824817518248,0.019265648684757525,3
0.0055275440216064455,0.0009593201222092831,0.06726484298706055,0.012408350585261164,5,{'n_neighbors': 5},0.7401459854014598,0.6832116788321168,0.6364963503649635,0.6408759124087591,0.6861313868613139,0.6773722627737226,0.03756111045333899,4
0.005165958404541015,0.0006781027040182387,0.06486611366271973,0.008603589903807118,7,{'n_neighbors': 7},0.7401459854014598,0.6686131386861314,0.6802919708029197,0.7007299270072993,0.7051094890510949,0.6989781021897811,0.024522071356024595,2
0.005294084548950195,0.0007844878494993403,0.05940508842468262,0.0048152937688321525,9,{'n_neighbors': 9},0.7343065693430657,0.6554744525547446,0.710948905109489,0.6992700729927007,0.708029197080292,0.7016058394160585,0.02581259691129966,1
