mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2833296775817871,0.20106524961656425,0.029991722106933592,0.02366097821825146,10,10,entropy,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.7342857142857143,0.7271428571428571,0.7357142857142858,0.7214285714285714,0.7428571428571429,0.7322857142857143,0.0073734216574651325,6
1.7422232151031494,0.8108163034934591,0.05646209716796875,0.05557718775257124,100,3,gini,"{'n_estimators': 100, 'max_depth': 3, 'criterion': 'gini'}",0.7328571428571429,0.74,0.7442857142857143,0.7271428571428571,0.7471428571428571,0.7382857142857142,0.007362342129557226,2
0.3043342590332031,0.11667279048239261,0.010639667510986328,0.002529018147769471,10,10,gini,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.7285714285714285,0.7285714285714285,0.7342857142857143,0.7228571428571429,0.7357142857142858,0.73,0.004607004427599193,7
0.49228510856628416,0.28916937623959554,0.0599215030670166,0.04495024154429461,10,,entropy,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.6871428571428572,0.7014285714285714,0.7142857142857143,0.7028571428571428,0.71,0.7031428571428571,0.00927581890328452,10
1.5672443389892579,0.618922835309235,0.04284029006958008,0.03997467257777011,50,,entropy,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.7185714285714285,0.72,0.7214285714285714,0.69,0.7328571428571429,0.7165714285714285,0.01421697749099971,9
0.72270827293396,0.33974790112451847,0.026045942306518556,0.011972723318232523,50,3,gini,"{'n_estimators': 50, 'max_depth': 3, 'criterion': 'gini'}",0.7328571428571429,0.74,0.7414285714285714,0.7285714285714285,0.7471428571428571,0.7380000000000001,0.006552768537816979,4
0.6096453189849853,0.20334966371507893,0.016220808029174805,0.002347788516855979,50,5,gini,"{'n_estimators': 50, 'max_depth': 5, 'criterion': 'gini'}",0.7342857142857143,0.7414285714285714,0.7414285714285714,0.73,0.7442857142857143,0.7382857142857142,0.0052992105688547,2
0.8861821174621582,0.23873559997265154,0.02668108940124512,0.004038962072556658,100,5,entropy,"{'n_estimators': 100, 'max_depth': 5, 'criterion': 'entropy'}",0.7328571428571429,0.7414285714285714,0.7428571428571429,0.7271428571428571,0.7485714285714286,0.7385714285714285,0.007613092911128143,1
1.8653876304626464,0.33048791616988865,0.048403263092041016,0.02319407158810205,100,,entropy,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.7242857142857143,0.7128571428571429,0.7257142857142858,0.6914285714285714,0.7371428571428571,0.7182857142857142,0.015476117215943826,8
0.406657075881958,0.04792570119688845,0.024017953872680665,0.011846639982170431,50,3,entropy,"{'n_estimators': 50, 'max_depth': 3, 'criterion': 'entropy'}",0.7328571428571429,0.7414285714285714,0.7414285714285714,0.7285714285714285,0.7457142857142857,0.738,0.0062986879100138836,5
