mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00539088249206543,0.0001971893176236938,0.07419309616088868,0.016465478582008416,3,{'n_neighbors': 3},0.7197080291970803,0.6744525547445256,0.710948905109489,0.6715328467153284,0.6992700729927007,0.6951824817518248,0.019265648684757525,3
0.006043529510498047,0.0011343172522544865,0.07911386489868164,0.018885220128219478,5,{'n_neighbors': 5},0.7401459854014598,0.6832116788321168,0.6364963503649635,0.6408759124087591,0.6861313868613139,0.6773722627737226,0.03756111045333899,4
0.009223699569702148,0.007302269835020106,0.07813086509704589,0.018682695266091308,7,{'n_neighbors': 7},0.7401459854014598,0.6686131386861314,0.6802919708029197,0.7007299270072993,0.7051094890510949,0.6989781021897811,0.024522071356024595,2
0.00529789924621582,0.0003239812514630196,0.059832286834716794,0.0026382146152630816,9,{'n_neighbors': 9},0.7343065693430657,0.6554744525547446,0.710948905109489,0.6992700729927007,0.708029197080292,0.7016058394160585,0.02581259691129966,1
